dataset_id,Data providers,Contact Organizations,Total Occurrences
3d8430ee-0281-4271-8449-67394407bc23,"['Intergovernmental Oceanographic Commission of UNESCO', 'Woods Hole Oceanographic Institution (WHOI)']","['Woods Hole Oceanographic Institution (WHOI)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",15062
7096cbf5-0449-4981-bfac-4b670735af61,"['Duke University', 'SEATURTLE.ORG', 'Mote Marine Laboratory']","['Mote Marine Laboratory', 'Mote Marine Laboratory', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Mote Marine Laboratory', 'seaturtle.org', '']",66
5df9142f-39ea-4009-bdf8-e706fe32a9f6,"['Univserity of California, Santa Cruz', 'Duke University', 'San Jose State University']","['San Jose State University', 'University of California, Santa Cruz', 'San Jose State University', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'San Jose State University', 'University of California, Santa Cruz', '', '']",33789
eb42dec6-76e2-4f93-8092-004df0de4a5c,[],[],0
777d9e3d-276c-4cc8-8d69-cc7cb2c782d1,"['Duke University', 'SEATURTLE.ORG', 'Mote Marine Laboratory']","['Mote Marine Laboratory', 'Mote Marine Laboratory', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Mote Marine Laboratory', 'seaturtle.org', '']",54
95b1bfe1-bbb8-4d84-9c5e-49257d34a1a5,[],[],0
d4605821-3213-472a-9c45-55878f8ab4e7,['Intergovernmental Oceanographic Commission of UNESCO'],"['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",9211
528fe00d-8ca0-4c32-b6b2-fe72b05d9a6e,"['Intergovernmental Oceanographic Commission of UNESCO', 'Natural Environment Research Council; British Antarctic Survey (BAS)']","['Intergovernmental Oceanographic Commission of UNESCO', 'Natural Environment Research Council; British Antarctic Survey (BAS)', 'Intergovernmental Oceanographic Commission of UNESCO']",53176
ea61c258-8998-45ef-916b-002b53666c36,"['Intergovernmental Oceanographic Commission of UNESCO', 'Centro de Referência em Informação Ambiental (CRIA)']","['Intergovernmental Oceanographic Commission of UNESCO', 'Centro de Referência em Informação Ambiental (CRIA)', 'Intergovernmental Oceanographic Commission of UNESCO']",2707
afb23951-7a91-44f5-9c70-1c569bc7f996,"['Duke University', 'Bangladesh Sea Turtle Satellite Tracking Project', 'SEATURTLE.ORG']","['Bangladesh Sea Turtle Satellite Tracking Project-Marinelife Alliance', 'Bangladesh Sea Turtle Satellite Tracking Project-Marinelife Alliance', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Bangladesh Sea Turtle Satellite Tracking Project-Marinelife Alliance', 'seaturtle.org', '']",159
3143660d-cba5-42fe-b5b1-f998c5dfe2a9,"['Intergovernmental Oceanographic Commission of UNESCO', 'Universidad de Concepción']","['Intergovernmental Oceanographic Commission of UNESCO', 'Universidad de Concepción', 'Intergovernmental Oceanographic Commission of UNESCO']",3278
3442381d-ea12-4458-bc3a-3ad857190507,[],[],0
ca3abe4d-379e-4d65-a90f-8c5514491972,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Government of Canada Department of Fisheries and Oceans (DFO)']","['Government of Canada Department of Fisheries and Oceans (DFO)', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",102
b8617377-eb1c-4db2-baa6-8788a632e810,['Royal Ontario Museum'],"['Royal Ontario Museum', 'Royal Ontario Museum', 'Royal Ontario Museum']",55723
2f225f89-ec58-4118-9389-589f1263436e,"['Duke University', 'SEATURTLE.ORG', 'Organización para la Sustentabilidad y Conservación del Medio Ambiente']","['Organización para la Sustentabilidad y Conservación del Medio Ambiente', 'Organización para la Sustentabilidad y Conservación del Medio Ambiente', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Organización para la Sustentabilidad y Conservación del Medio Ambiente', 'seaturtle.org', '']",14
1ac21922-90b4-410f-821b-652f4f87b021,[],[],0
b7cdeca9-f3a4-474f-b644-a74f504083bb,"['University of British Columbia', 'Intergovernmental Oceanographic Commission of UNESCO']","['University of British Columbia; Aquatic Ecosystems Research Laboratory', 'University of British Columbia; Aquatic Ecosystems Research Laboratory', 'University of British Columbia; Aquatic Ecosystems Research Laboratory', 'Intergovernmental Oceanographic Commission of UNESCO', '', 'University of British Columbia; Aquatic Ecosystems Research Laboratory']",3170
d0080b42-a3b2-46b2-8957-3b20facd151c,[],"['Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', '']",0
44f70a2b-d51e-4769-9b51-76503b80999f,[],"['Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', '']",0
c04414fb-9ac0-42d2-be21-f0754f416e04,['Diversity of the Indo-Pacific Network'],"['Diversity of the Indo-Pacific', 'Diversity of the Indo-Pacific', 'Diversity of the Indo-Pacific', 'Diversity of the Indo-Pacific', 'Diversity of the Indo-Pacific', 'Diversity of the Indo-Pacific', '', '', '']",38759
5c2f34c7-b73e-43b8-8325-72178f1f83d9,[],"['', 'IBER-BAS', '', '']",0
7686d78d-fe4f-4e22-81d1-18197b5f76e3,"['International Seabed Authority', 'China Ocean Mineral Resources Research and Development Association']","['China Ocean Mineral Resources Research and Development Association', 'International Seabed Authority', 'International Seabed Authority']",304
e0d98cef-7b09-496e-9a5f-2a6ecaa9b8a9,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",4
c24bf1c2-2c62-4056-a841-56d94e6e876a,"['Intergovernmental Oceanographic Commission of UNESCO', 'Royal Ontario Museum']","['Royal Ontario Museum', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",59274
e3ab9e10-7857-494a-867c-ff8d9e5b1111,"['Intergovernmental Oceanographic Commission of UNESCO', 'Centro de Referência em Informação Ambiental (CRIA)']","['Intergovernmental Oceanographic Commission of UNESCO', 'Centro de Referência em Informação Ambiental (CRIA)', 'Intergovernmental Oceanographic Commission of UNESCO']",9160
2a9b0eb5-8000-44e9-b985-be11c228e343,"['Intergovernmental Oceanographic Commission of UNESCO', 'Canadian Federal Government; Environment and Climate Change Canada', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Canadian Federal Government; Environment and Climate Change Canada', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",5191
d29d7aa5-08e0-4c1f-9b1c-3b46b3b93563,"['Marine Biological Museum, Chinese Academy of Sciences', 'Chinese Academy of Sciences — Institute of Oceanology — Jiaozhou Bay Marine Ecosystem Research Station']","['CASMBM', 'MBMCAS', 'JZBMERS, IOCAS', 'JZBMERS, IOCAS']",2455
b6dfd7ef-27eb-40fa-9c40-a5cc48bff98f,[],"['asdf', 'asdf', 'IOCAS', 'IOCAS', '']",0
62440291-a389-4d4d-b7eb-41cca5113633,"['Bigelow Laboratory for Ocean Sciences', 'Intergovernmental Oceanographic Commission of UNESCO']","['Bigelow Laboratory for Ocean Sciences', 'Bigelow Laboratory for Ocean Sciences', 'Intergovernmental Oceanographic Commission of UNESCO']",622
2daffc3e-957f-49bf-847d-abee77931daa,[],[],0
aca7a1a6-88c8-4a88-84c7-8ec9dbf38823,[],"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada Department of Fisheries and Oceans (DFO)', 'Intergovernmental Oceanographic Commission of UNESCO']",0
b3e07338-8e4b-45ba-96ca-f5bc79d74e35,[],"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada Department of Fisheries and Oceans (DFO)', 'Intergovernmental Oceanographic Commission of UNESCO']",0
58260603-43be-431e-9e8a-cf298245db17,"['Intergovernmental Oceanographic Commission of UNESCO', 'U.S. Geological Survey HQ']","['U.S. Geological Survey (USGS)', 'U.S. Geological Survey (USGS)', 'Intergovernmental Oceanographic Commission of UNESCO']",2609
92185e2d-d3ee-4a30-a696-1362e802b796,[],[],0
5bd32395-8e6a-4d4a-9ac5-95739edabd10,[],[],0
5f2da252-6d49-4c9f-b3b3-1db53d75b345,"['Intergovernmental Oceanographic Commission of UNESCO', 'South Carolina Department of Natural Resources Marine Resources Research Institute (SCDNR-MRRI)', 'South Carolina Department of Natural Resources (SCDNR)']","['South Carolina Department of Natural Resources Marine Resources Research Institute (SCDNR-MRRI)', 'South Carolina Department of Natural Resources (SCDNR)', 'Intergovernmental Oceanographic Commission of UNESCO']",10237
dc3da926-d0a8-4c8f-8c57-f52797bae30f,[],"['Government of Canada; Department of Fisheries and Oceans; Bedford Institute of Oceanography; Ocean Sciences Division; Biological Oceanography', 'Government of Canada Department of Fisheries and Oceans (DFO)', 'Intergovernmental Oceanographic Commission of UNESCO']",0
49f1cbfd-07ab-422f-8952-e53ff4974d8d,"['Duke University', 'Mare Nostrum NGO', 'The Agreement on the Conservation of Cetaceans of the Black Sea, Mediterranean Sea and contiguous Atlantic Area (ACCOBAMS) and Whale and Dolphin Conservation Society (WDCS)']","['Mare Nostrum NGO', 'Mare Nostrum NGO', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Mare Nostrum NGO', 'The Agreement on the Conservation of Cetaceans of the Black Sea, Mediterranean Sea and contiguous Atlantic Area (ACCOBAMS) and Whale and Dolphin Conservation Society (WDCS)', '']",99
6068d681-051a-4d47-8ce9-1ac2ed608e74,['Intergovernmental Oceanographic Commission of UNESCO'],"['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",1081
b2fe1445-9bb8-4849-962b-0696d0e3e29f,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Government of Canada Department of Fisheries and Oceans (DFO)']","['Government of Canada Department of Fisheries and Oceans (DFO)', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",35007
fc18744b-4e55-4acc-8785-c29fb6692b34,"['Australian Antarctic Division', 'Intergovernmental Oceanographic Commission of UNESCO']","['Australian Antarctic Division Australian Antarctic Data Centre (AAD)', 'Australian Antarctic Division; Australian Antarctic Data Centre', 'Intergovernmental Oceanographic Commission of UNESCO']",1356
24394dcd-1fbb-4ec1-9e17-21e52ea95d35,"['Australian Antarctic Division', 'Commonwealth Scientific and Industrial Research Organisation ', 'Australian Antarctic Data Centre, Australia']","['Australian Antarctic Division', 'CSIRO', 'Australian Antarctic Division', 'Australian Antarctic Data Centre, Australia']",203
baa4012b-f356-4799-b941-df510c350fe6,[],"['Government of Canada; Department of Fisheries and Oceans; Bedford Institute of Oceanography; Ocean Sciences Division; Biological Oceanography', 'Government of Canada Department of Fisheries and Oceans (DFO)', 'Intergovernmental Oceanographic Commission of UNESCO']",0
5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,"['Intergovernmental Oceanographic Commission of UNESCO', 'Smithsonian Environmental Research Center (SERC)']","['Intergovernmental Oceanographic Commission of UNESCO', 'Smithsonian Environmental Research Center (SERC)', 'Intergovernmental Oceanographic Commission of UNESCO']",44950
98f8137f-5524-4eea-8ea0-984f81a5153f,"['Intergovernmental Oceanographic Commission of UNESCO', 'Pacific Islands Fisheries Science Center, NOAA National Marine Fisheries Service, Dole Street Office']","['Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Pacific Islands Fisheries Science Center Coral Reef Ecosystem Division (NOAA-CRED)', 'National Oceanic and Atmospheric Administration; National Marine Fisheries Service Pacific Islands Fisheries Science Center (NOAA-PIFSC)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",3850
1d3d2e69-3256-44c4-af75-ca6491f795c6,"['Intergovernmental Oceanographic Commission of UNESCO', 'Pacific Islands Fisheries Science Center, NOAA National Marine Fisheries Service, Dole Street Office']","['Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Pacific Islands Fisheries Science Center Coral Reef Ecosystem Division (NOAA-CRED)', 'National Oceanic and Atmospheric Administration; National Marine Fisheries Service Pacific Islands Fisheries Science Center (NOAA-PIFSC)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",25834
3bc429e1-434e-4444-8073-b1c8da73e43a,[],[],0
b4b32d72-466f-4608-93b7-341c2aa6be66,[],"['Hellenic Centre for Marine Research', 'Hellenic Centre for Marine Research', 'Hellenic Centre for Marine Research', 'Hellenic Centre for Marine Research']",0
28ccee1e-8f1a-400b-a112-86536192a402,"['Institute of Oceanology Chinese Academy of Sciences, Qingdao', 'Intergovernmental Oceanographic Commission of UNESCO']","['Intergovernmental Oceanographic Commission of UNESCO', 'Chinese Academy of Sciences; Institute of Oceanology (IOCAS)', 'Intergovernmental Oceanographic Commission of UNESCO']",7435
d7db88c1-6dd1-4dbc-ba5b-14067e91652e,"['Intergovernmental Oceanographic Commission of UNESCO', 'Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Ocean Service; National Centers for Coastal Ocean Science Center for Coastal Monitoring and Assessment (NOAA-CCMA)']","['Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Ocean Service; National Centers for Coastal Ocean Science Center for Coastal Monitoring and Assessment (NOAA-CCMA)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",1731
1004a490-c117-4712-9868-a8412420f4c8,['Intergovernmental Oceanographic Commission of UNESCO'],"['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",9593
222d85fd-d6fb-454b-baaf-2ab60906dab1,"['Duke University', 'SEATURTLE.ORG', 'University of Pisa']","['University of Pisa', 'University of Pisa', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'University of Pisa', 'seaturtle.org', '']",21
2dd370b3-69cb-47d5-9837-d3f84a65ea4a,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",8813
